species,year,low75,median,high75,low50,high50,panel,location,group
Coho,2011,604.3013477534736,734.4303321644138,911.3369142090709,655.3505392397062,813.774576979294,e) Species nutrients,NA,NA
Pink,2011,5190.759157917926,6043.186525070791,6989.576775251599,5559.196116771742,6562.612272960348,e) Species nutrients,NA,NA
Sockeye,2011,3350.768236077204,3908.9220909098713,4558.902334406425,3564.1512023863916,4291.374270329014,e) Species nutrients,NA,NA
Chinook,2012,0.8465912301525416,1.1118423208393171,1.4370000435236951,0.9504073143823552,1.298463353090119,g) Species contaminants,NA,NA
Chum,2012,1.8644894790663642,2.559744648866373,3.3750832619516777,2.145810776839067,3.0019844523305297,g) Species contaminants,NA,NA
Coho,2012,0.6350467423133972,0.8189264362477637,1.0496259457764874,0.7053795788738085,0.9548939490837622,g) Species contaminants,NA,NA
Pink,2012,1.8283166430839815,2.5730203852185314,3.5970828195270244,2.1273476033435443,3.170450731479739,g) Species contaminants,NA,NA
Sockeye,2012,2.6007739952558904,3.334967980894526,4.24046883544487,2.8989791305114267,3.8361328425105743,g) Species contaminants,NA,NA
Chinook,2012,532.014541287426,640.2635954734366,792.3302466498774,574.7731084472116,718.753455432505,e) Species nutrients,NA,NA
Chum,2012,2789.572612169678,3310.6326922538856,4146.802282156872,2984.7454256718474,3738.678343188066,e) Species nutrients,NA,NA
Coho,2012,597.9168733571794,724.1059763320438,899.182870862576,647.0576513009095,803.1163517076382,e) Species nutrients,NA,NA
Pink,2012,5239.575206641789,6084.569107152332,7063.106380480279,5592.24797260602,6624.441001913726,e) Species nutrients,NA,NA
Sockeye,2012,3340.592252014219,3919.3319592147604,4588.902563864929,3566.594022658545,4292.99314686805,e) Species nutrients,NA,NA
Chinook,2013,0.8200270612321998,1.081119608622704,1.4145088317362324,0.9186788204585341,1.2713728589248598,g) Species contaminants,NA,NA
Chum,2013,1.8608468241464717,2.568047106770436,3.393038253015225,2.1415354072417996,3.0223152026388624,g) Species contaminants,NA,NA
Coho,2013,0.6273554817463216,0.8090468831050646,1.0368278011960372,0.6959943801721132,0.9469363930775345,g) Species contaminants,NA,NA
Pink,2013,1.8454633676381635,2.6052176788683625,3.6592042568611234,2.146608650848189,3.198788729217342,g) Species contaminants,NA,NA
Sockeye,2013,2.6098226932703925,3.3412378889797094,4.253442531785352,2.9043021410606746,3.8499789418056425,g) Species contaminants,NA,NA
Chinook,2013,509.7290672648577,620.5066507906308,779.3433495099107,552.1106635350693,702.8062833158062,e) Species nutrients,NA,NA
Chum,2013,2772.98431754965,3316.136187614795,4155.736406749337,2989.8157768416936,3766.1087313254657,e) Species nutrients,NA,NA
Coho,2013,589.1965106071773,715.4370646896178,896.3140294333509,641.1810365208123,802.0138814945373,e) Species nutrients,NA,NA
Pink,2013,5261.164567813881,6152.726178221076,7144.422267908825,5648.467479153367,6729.390652251112,e) Species nutrients,NA,NA
Sockeye,2013,3327.1478507490915,3921.3213987149093,4636.59668030803,3556.146330790619,4313.940789919012,e) Species nutrients,NA,NA
Chinook,2014,0.7927202899427918,1.0438656627968632,1.3997061420345882,0.8859589943130093,1.2459514837678043,g) Species contaminants,NA,NA
Chum,2014,1.869230816063879,2.586832887731498,3.4497003794655634,2.1579430720811175,3.0733492152649733,g) Species contaminants,NA,NA
Coho,2014,0.6150377361997075,0.8029983561406435,1.034778822576277,0.6842722193011975,0.9362251910005318,g) Species contaminants,NA,NA
Pink,2014,1.874400176863407,2.624308065452519,3.7028846684498053,2.1717829245289546,3.2313069347664367,g) Species contaminants,NA,NA
Sockeye,2014,2.6258136173181037,3.3487032840666267,4.2798756677832515,2.9029948851975558,3.863951065718063,g) Species contaminants,NA,NA
Chinook,2014,491.25917179631995,604.7027761620955,774.83037910644,531.3403990251359,689.4015848223456,e) Species nutrients,NA,NA
Chum,2014,2782.7622172635542,3358.6506105581902,4258.856405705032,3003.4301422423173,3843.0018975426874,e) Species nutrients,NA,NA
Coho,2014,579.3652503921713,705.1168093377353,895.2226553311807,627.0114954634092,796.4518698520368,e) Species nutrients,NA,NA
Pink,2014,5297.576534901416,6229.817125540558,7267.215363483622,5698.538456350023,6831.684126757649,e) Species nutrients,NA,NA
Sockeye,2014,3317.9612360468586,3926.2154828187818,4687.144338649083,3549.9627472152233,4348.709260161404,e) Species nutrients,NA,NA
Chinook,2015,0.7541072271374324,1.0191924047343193,1.3900833307744083,0.859852354658732,1.2310011214454437,g) Species contaminants,NA,NA
Chum,2015,1.905001935454011,2.6589657590321583,3.5273181299592555,2.171880863713893,3.1553024879273974,g) Species contaminants,NA,NA
Coho,2015,0.5999005321651213,0.7943735633590426,1.0345950423211208,0.6734292580121952,0.9281510664620254,g) Species contaminants,NA,NA
Pink,2015,1.8980902532450843,2.65799682111233,3.750621855740733,2.19012647422667,3.273639203644871,g) Species contaminants,NA,NA
Sockeye,2015,2.6159926075292588,3.3567217276060446,4.308687448447684,2.89820417932585,3.902150558975243,g) Species contaminants,NA,NA
Chinook,2015,467.04595706525066,587.8010821228261,767.81712446373,514.307004471064,679.6676396707594,e) Species nutrients,NA,NA
Chum,2015,2794.310994460705,3420.2530660594857,4396.798589640951,3032.0098724311274,3935.496623777537,e) Species nutrients,NA,NA
Coho,2015,568.9024034625564,697.5698817315003,894.3790389575546,615.7822313605882,799.5385476492409,e) Species nutrients,NA,NA
Pink,2015,5323.78352254733,6320.778910362045,7451.867007733094,5718.581132224325,6962.942617240715,e) Species nutrients,NA,NA
Sockeye,2015,3297.8730517467843,3952.058252138354,4741.462821427141,3548.7598511924534,4403.6344212723525,e) Species nutrients,NA,NA
Chinook,1976,10567.38650847147,12509.792640422982,14542.183745254848,11307.425938228123,13674.218262154669,c) Species returns,All Regions,Species
Chinook,1977,10948.019413893493,12700.015249410313,14453.532715548898,11627.145212704363,13707.974223621906,c) Species returns,All Regions,Species
Chinook,1978,11307.335363933962,12853.15973503513,14519.170656470647,11921.756336583469,13818.301661625677,c) Species returns,All Regions,Species
Chinook,1979,11618.206210269893,13099.57319074868,14657.620146103369,12238.413551706592,13964.672577252306,c) Species returns,All Regions,Species
Chinook,1980,11951.721207383755,13306.218020013584,14829.06201609562,12532.417304050907,14172.538706455614,c) Species returns,All Regions,Species
Chinook,1981,12272.411652250317,13547.808274700725,15047.018978210608,12789.589753108994,14387.675601517378,c) Species returns,All Regions,Species
Chinook,1982,12555.172152204696,13778.449077386831,15171.856733131763,13035.435581140267,14627.49254306503,c) Species returns,All Regions,Species
Chinook,1983,12809.60743199978,14051.702970394315,15503.170554955892,13296.601246275291,14856.40162195939,c) Species returns,All Regions,Species
Chinook,1984,13082.438798435407,14326.364817384921,15810.590828284228,13596.025216229911,15161.642657680904,c) Species returns,All Regions,Species
Chinook,1985,13381.479731040321,14617.871827635645,16136.530124209963,13892.809354354718,15497.303100194455,c) Species returns,All Regions,Species
Chinook,1986,13711.677426455179,14992.790296041825,16534.724901714802,14218.423701896996,15862.107296072036,c) Species returns,All Regions,Species
Chinook,1987,14064.287023959789,15421.130087679445,16925.91752320768,14573.364042765088,16260.75408832629,c) Species returns,All Regions,Species
Chinook,1988,14394.45533824425,15857.4908874299,17387.340772357078,14955.357673834915,16720.530615436175,c) Species returns,All Regions,Species
Chinook,1989,14806.301465797165,16273.326195866213,17919.335135338468,15339.46040414543,17172.168496203733,c) Species returns,All Regions,Species
Chinook,1990,15253.086163170454,16653.049466802135,18338.540969415375,15807.392938611116,17636.65907386907,c) Species returns,All Regions,Species
Chinook,1991,15610.738334011015,17037.26702313099,18792.073650892507,16205.468071284831,18123.166372467713,c) Species returns,All Regions,Species
Chinook,1992,15937.096855501706,17449.72457224003,19280.95353954261,16513.37048646307,18519.81969649267,c) Species returns,All Regions,Species
Chinook,1993,16230.745291968593,17788.93298742055,19629.1920116878,16852.631956133664,18893.48016308811,c) Species returns,All Regions,Species
Chinook,1994,16454.9619090546,18102.424547514634,20031.78322118691,17093.814342715108,19195.332860034225,c) Species returns,All Regions,Species
Chinook,1995,16638.486067313508,18353.261772528524,20383.812391294625,17320.527158330617,19487.448679614165,c) Species returns,All Regions,Species
Chinook,1996,16855.523495325582,18548.220471494227,20617.661554937677,17504.8026771634,19685.039880187505,c) Species returns,All Regions,Species
Chinook,1997,16931.586594508914,18745.289862010668,20706.342938944515,17670.190988533366,19877.47876977248,c) Species returns,All Regions,Species
Chinook,1998,17050.554280584278,18832.09150375577,20862.685156918404,17772.03795986886,20036.222016483596,c) Species returns,All Regions,Species
Chinook,1999,17129.478127001457,18902.752541286154,21020.56651792334,17859.904057341442,20059.46211368756,c) Species returns,All Regions,Species
Chinook,2000,17106.69307725295,18905.677632757994,21075.041919778196,17819.07353629446,20101.875686484364,c) Species returns,All Regions,Species
Chinook,2001,16965.70262143582,18841.650963421536,21045.02536076618,17652.07076996599,19994.63544042459,c) Species returns,All Regions,Species
Chinook,2002,16730.6889299709,18608.690198626995,20694.045221884568,17361.35403437829,19755.33943652726,c) Species returns,All Regions,Species
Chinook,2003,16432.233050804047,18182.76844955182,20244.783232470498,17019.593259555048,19318.825234709002,c) Species returns,All Regions,Species
Chinook,2004,15999.244947460187,17624.537483580854,19645.900862581777,16574.34036767402,18767.995090064323,c) Species returns,All Regions,Species
Chinook,2005,15467.617252628355,17029.408730182462,18944.270579095675,16032.051815857249,18119.633068984305,c) Species returns,All Regions,Species
Chinook,2006,14828.35657892117,16393.575139019034,18142.01075763198,15435.08576492541,17337.312532142856,c) Species returns,All Regions,Species
Chinook,2007,14154.436164982926,15681.58681088742,17359.187368943818,14754.843106250137,16619.462228767195,c) Species returns,All Regions,Species
Chinook,2008,13495.454833285354,14970.162338937069,16592.31087170362,14096.807330216881,15983.692881410903,c) Species returns,All Regions,Species
Chinook,2009,12845.411255634855,14302.677262090943,16094.892307624323,13455.033357201193,15328.882217719733,c) Species returns,All Regions,Species
Chinook,2010,12200.935017253982,13705.159431292352,15652.97220464909,12898.738903158946,14762.163544767489,c) Species returns,All Regions,Species
Chinook,2011,11683.64804188535,13247.124342240299,15208.728752132689,12354.25759116355,14291.460103051064,c) Species returns,All Regions,Species
Chinook,2012,11202.509015500893,12830.302837802257,14888.080674982877,11859.725927925214,13940.104280503372,c) Species returns,All Regions,Species
Chinook,2013,10747.290260911508,12418.141291391865,14680.86333843162,11399.0193058251,13602.402130624789,c) Species returns,All Regions,Species
Chinook,2014,10268.840395981977,12128.462046655375,14657.923742386927,10985.131964151587,13474.276048579934,c) Species returns,All Regions,Species
Chinook,2015,9751.841070617631,11789.948277633595,14591.988754114365,10518.125454237563,13356.559783063505,c) Species returns,All Regions,Species
Chum,1976,56900.786512045284,64452.88551931859,73787.58731782124,59962.83470576306,69275.82177566593,c) Species returns,All Regions,Species
Chum,1977,56800.61810320468,63466.43879517357,71131.9102265154,59515.226145201756,67283.77417389632,c) Species returns,All Regions,Species
Chum,1978,56949.5702668334,63015.52875173788,69469.53274692317,59089.395763334716,66295.85619276432,c) Species returns,All Regions,Species
Chum,1979,57305.60341092295,62679.79456092307,68489.42917609365,59323.52128592035,65818.62300094913,c) Species returns,All Regions,Species
Chum,1980,57735.32715182094,63021.159941182596,68560.74907940647,59725.855895920606,66042.23555128646,c) Species returns,All Regions,Species
Chum,1981,58460.75207423624,63582.56357281348,68984.60325537475,60590.2542368916,66545.78429972057,c) Species returns,All Regions,Species
Chum,1982,59645.749238743214,64458.776184110466,69766.09096781578,61544.41240730534,67646.39774876626,c) Species returns,All Regions,Species
Chum,1983,60740.17047341147,65720.02547230042,71074.04837538961,62720.656442246436,68725.5942513984,c) Species returns,All Regions,Species
Chum,1984,61995.287348113445,67113.95510693332,72390.93777298467,63973.50898083123,70184.70717879699,c) Species returns,All Regions,Species
Chum,1985,63218.0549485438,68455.99718011796,73915.69975886363,65229.729890781105,71527.98881585881,c) Species returns,All Regions,Species
Chum,1986,64081.71032273218,69572.83352888923,74913.58561766703,66286.89203479461,72747.8657525742,c) Species returns,All Regions,Species
Chum,1987,65157.654382141656,70599.92011354124,76072.84549281184,67285.72914660562,73782.25908789897,c) Species returns,All Regions,Species
Chum,1988,66058.69217066068,71590.06054991533,77218.38330881845,68126.82257886151,74837.55085528591,c) Species returns,All Regions,Species
Chum,1989,66907.14159376148,72470.20016559534,78212.49670426256,69112.79558992066,75751.32838039445,c) Species returns,All Regions,Species
Chum,1990,67783.04956925884,73510.97789494501,79277.10290673493,69903.1977608806,76698.45755965213,c) Species returns,All Regions,Species
Chum,1991,68814.70112005308,74913.85463634023,81052.94088305318,71094.22693322992,78069.173118095,c) Species returns,All Regions,Species
Chum,1992,70124.37280257653,76402.5924761859,82601.08015221875,72765.38374938426,79938.52773800096,c) Species returns,All Regions,Species
Chum,1993,71959.23348467279,78132.11251571888,84508.6537007834,74380.57495366374,81878.78655130448,c) Species returns,All Regions,Species
Chum,1994,73890.19510783817,80193.58127142594,86767.50480043323,76653.01569553108,83916.24099520416,c) Species returns,All Regions,Species
Chum,1995,76088.61121696938,82581.21906976512,89366.6230074917,78652.74012384759,86230.70401672344,c) Species returns,All Regions,Species
Chum,1996,78365.56043862863,84670.51049372688,91760.17364279614,80984.30521698312,88614.89865913278,c) Species returns,All Regions,Species
Chum,1997,80007.43190763677,86526.73237559458,93654.82885248316,82872.55224119764,90578.09478621818,c) Species returns,All Regions,Species
Chum,1998,81227.41356401671,87667.86800133702,95273.61378367839,83744.45975434972,91953.8217029793,c) Species returns,All Regions,Species
Chum,1999,81381.44506680417,87874.02709279317,95644.08030234739,83958.06117952568,92161.34241877522,c) Species returns,All Regions,Species
Chum,2000,80878.8548717372,87085.97062159367,94651.29653066813,83438.53101285364,91652.39971012101,c) Species returns,All Regions,Species
Chum,2001,80101.28251142314,85874.99100919097,92688.26974907964,82203.25696672007,90029.722040893,c) Species returns,All Regions,Species
Chum,2002,78430.28124880393,84238.95150711725,90826.86137813465,80648.66711827915,88021.714376221,c) Species returns,All Regions,Species
Chum,2003,76386.78660137864,82201.80542831191,88592.38239101337,78927.82180972048,85617.38312028146,c) Species returns,All Regions,Species
Chum,2004,74326.9101324592,80144.54357519714,86172.19086045532,76833.48000472365,83248.24441633394,c) Species returns,All Regions,Species
Chum,2005,72548.09874310256,78181.54769408886,83930.26002235361,74760.99174533164,81276.34644054735,c) Species returns,All Regions,Species
Chum,2006,70653.02424430227,76057.28647745962,81772.86290856481,72567.99773794672,79269.93919622447,c) Species returns,All Regions,Species
Chum,2007,68483.09165552509,73990.51962259601,79932.32495967891,70660.38919429433,77413.45202419537,c) Species returns,All Regions,Species
Chum,2008,66750.48800822752,72142.26216182983,78269.715192384,68866.2329295291,75678.77755406285,c) Species returns,All Regions,Species
Chum,2009,65072.55390697668,70585.88698234198,76846.70294322364,67440.74206665809,74331.56348042874,c) Species returns,All Regions,Species
Chum,2010,64004.13035765548,69592.77829553897,76099.87992720785,65967.13492204643,73482.2221578481,c) Species returns,All Regions,Species
Chum,2011,63048.5501636913,68795.83408546989,75672.23779868113,65214.191968402025,72646.85774987488,c) Species returns,All Regions,Species
Chum,2012,62716.00656700413,68442.26470751269,75750.40144347651,64771.7869346932,72552.62069178175,c) Species returns,All Regions,Species
Chum,2013,62475.46509952069,68639.19765173469,76339.01465682204,64893.43906534396,73132.57724448822,c) Species returns,All Regions,Species
Chum,2014,62279.045963951474,69487.69453802658,77793.92491977499,65098.5791722348,74462.84625745892,c) Species returns,All Regions,Species
Chum,2015,62267.11958036218,70866.1074937606,80520.38256296937,65316.74206284581,76475.27185134063,c) Species returns,All Regions,Species
Coho,1976,7939.760804646287,9093.185327136009,10627.226552368533,8349.85699776778,9987.95962571504,c) Species returns,All Regions,Species
Coho,1977,8443.06305707063,9531.484401153757,10844.158698465732,8813.851496033876,10259.247205237696,c) Species returns,All Regions,Species
Coho,1978,8989.260464498286,9957.827490865238,11120.443572178516,9365.836097964162,10634.435702070896,c) Species returns,All Regions,Species
Coho,1979,9590.811579597645,10507.60743048619,11595.864130012384,9943.737622177026,11173.979164792845,c) Species returns,All Regions,Species
Coho,1980,10288.373543227608,11124.24230507799,12146.160160336658,10585.427423340163,11725.574438401773,c) Species returns,All Regions,Species
Coho,1981,10972.973019383473,11784.78177736707,12761.599614759407,11257.763955295355,12353.38241397941,c) Species returns,All Regions,Species
Coho,1982,11630.043335629163,12452.955707148787,13459.327411104487,11949.265394604092,13011.323936662391,c) Species returns,All Regions,Species
Coho,1983,12243.253568311202,13137.139855730376,14147.026198828398,12623.864948406517,13700.445677965923,c) Species returns,All Regions,Species
Coho,1984,12781.281391280161,13763.965254089646,14782.985353005506,13171.580496223854,14301.187508448149,c) Species returns,All Regions,Species
Coho,1985,13253.1197401482,14256.29269258045,15349.100418585133,13680.646363266573,14856.390221983676,c) Species returns,All Regions,Species
Coho,1986,13626.578837731427,14701.665788615384,15808.314026805121,14071.271913904791,15317.509402236046,c) Species returns,All Regions,Species
Coho,1987,13897.206151008118,15021.033850413494,16160.196310198433,14383.982204133084,15691.033770465157,c) Species returns,All Regions,Species
Coho,1988,14127.271865944262,15324.16952143965,16495.978343044244,14582.012563941802,16009.299865919409,c) Species returns,All Regions,Species
Coho,1989,14334.229153946788,15530.681874351216,16794.319867935184,14819.716518050698,16327.973677443992,c) Species returns,All Regions,Species
Coho,1990,14443.539650017738,15723.26627425946,17042.401132213934,14984.230564070767,16550.55732335345,c) Species returns,All Regions,Species
Coho,1991,14625.138269598383,15880.97788428133,17243.74415968032,15134.839635488657,16685.563742066104,c) Species returns,All Regions,Species
Coho,1992,14722.752764139335,16016.394328458915,17383.95075019054,15199.140733506983,16776.532158884387,c) Species returns,All Regions,Species
Coho,1993,14724.709792664231,15990.120046792905,17314.346505077072,15215.070015434014,16745.93481988812,c) Species returns,All Regions,Species
Coho,1994,14733.981859360483,15895.790800158647,17218.961059050584,15187.931258030538,16630.80895176085,c) Species returns,All Regions,Species
Coho,1995,14632.18143287807,15773.881592623435,17079.39305030605,15078.09682386375,16471.21423390558,c) Species returns,All Regions,Species
Coho,1996,14461.556539514928,15653.74655714296,16886.5076103614,14947.695079148052,16356.199318027868,c) Species returns,All Regions,Species
Coho,1997,14371.514941764799,15560.370637392938,16805.882831785064,14897.572220876504,16285.086726682872,c) Species returns,All Regions,Species
Coho,1998,14360.403614901908,15509.614418751427,16847.254447426923,14885.771440021463,16295.5332133444,c) Species returns,All Regions,Species
Coho,1999,14342.156863696791,15564.340061085828,16961.17536225993,14890.32170178722,16332.164178850237,c) Species returns,All Regions,Species
Coho,2000,14385.863280140456,15642.026486538709,17114.885165010986,14913.621879743467,16454.118545262652,c) Species returns,All Regions,Species
Coho,2001,14441.299113187826,15732.119888338857,17270.047219953794,14924.494898310295,16581.27384876225,c) Species returns,All Regions,Species
Coho,2002,14485.347650201773,15743.543365927144,17339.52160053598,14968.367118021888,16646.633342044217,c) Species returns,All Regions,Species
Coho,2003,14457.387743412575,15730.447616343576,17345.094427797754,14940.74455307424,16667.999192068,c) Species returns,All Regions,Species
Coho,2004,14415.980058340812,15682.756353874907,17203.623642300056,14834.138620778946,16564.519669771616,c) Species returns,All Regions,Species
Coho,2005,14305.362872310814,15514.467528601963,17077.8076911523,14714.670241472102,16318.522159272236,c) Species returns,All Regions,Species
Coho,2006,14088.94702022184,15330.579946033415,16851.303209919566,14554.134890559817,16165.732409242419,c) Species returns,All Regions,Species
Coho,2007,13918.384363253492,15106.406739161495,16594.18151670399,14387.434293235248,15973.452475840904,c) Species returns,All Regions,Species
Coho,2008,13722.644449657291,14936.296787793748,16361.857374901925,14199.813627387024,15778.253680198872,c) Species returns,All Regions,Species
Coho,2009,13588.24249463135,14748.000032782951,16170.725907855933,14003.511126262278,15598.26807415226,c) Species returns,All Regions,Species
Coho,2010,13398.829074365956,14602.612876041485,15968.601709216306,13842.776749244607,15443.73205033887,c) Species returns,All Regions,Species
Coho,2011,13228.137071977691,14400.958680529548,15911.242185309251,13663.110787480855,15272.838682293153,c) Species returns,All Regions,Species
Coho,2012,13016.10792802266,14257.139836756469,15810.86273684103,13491.127037397864,15101.084665721699,c) Species returns,All Regions,Species
Coho,2013,12684.070723040546,14146.052849616064,15779.883997419154,13280.767330388113,14963.231054651942,c) Species returns,All Regions,Species
Coho,2014,12369.077731216586,13949.556428143234,15842.492238880968,13057.197030163017,14934.951796428046,c) Species returns,All Regions,Species
Coho,2015,11953.790773945346,13821.368643185579,16029.598344931901,12699.681305631882,14985.24211138364,c) Species returns,All Regions,Species
Pink,1976,70049.51132512256,78660.33240695459,89009.78430533386,73147.87967514055,84378.74737391705,c) Species returns,All Regions,Species
Pink,1977,71464.1516519192,79876.25750533518,88984.81086881986,74664.59968014332,84907.53274262357,c) Species returns,All Regions,Species
Pink,1978,72752.54459124555,80752.69378589696,89096.55211469767,75965.61458681276,85684.28023583673,c) Species returns,All Regions,Species
Pink,1979,74411.67668337276,81887.30564484249,89715.81724729657,77636.83717163593,86746.73023961663,c) Species returns,All Regions,Species
Pink,1980,75831.31572527796,83110.05304145147,90679.97673699936,78996.11707249464,87814.65341683608,c) Species returns,All Regions,Species
Pink,1981,77848.9424412248,84728.93223186168,91805.76472105937,80688.73461987577,89053.92820614412,c) Species returns,All Regions,Species
Pink,1982,79547.80260301667,86399.9725682274,93396.06975247402,82417.02299755935,90443.89659990973,c) Species returns,All Regions,Species
Pink,1983,81366.80760686188,88192.79291675556,94858.29511805915,84132.82470611413,92203.17205630828,c) Species returns,All Regions,Species
Pink,1984,83541.10677672247,90087.24369041056,96616.77548688809,86072.35974785092,93936.68498526985,c) Species returns,All Regions,Species
Pink,1985,85310.29552744221,91915.82461814953,98551.78345729195,87990.38795688609,95944.34048864775,c) Species returns,All Regions,Species
Pink,1986,87045.53321746922,93792.49216591127,100568.01749002613,89931.42698772604,97937.2938089784,c) Species returns,All Regions,Species
Pink,1987,88619.51872320358,95637.90506304777,102613.36183294357,91778.71380000518,99854.39823830874,c) Species returns,All Regions,Species
Pink,1988,90313.40018799531,97700.95262951896,104866.46051883981,93666.93464367458,101746.28945086017,c) Species returns,All Regions,Species
Pink,1989,92468.41284498431,99605.44363438062,107198.83897822014,95348.31953577578,103832.89455089434,c) Species returns,All Regions,Species
Pink,1990,94824.43040443679,101717.2225652069,109272.56917435894,97494.79642892204,105754.51620009169,c) Species returns,All Regions,Species
Pink,1991,97200.48810370952,103868.21754748955,111810.33236079488,99785.01608000437,108191.61859131246,c) Species returns,All Regions,Species
Pink,1992,99386.7003836802,106264.61409255533,114281.35565309579,102039.11336018342,110652.14298871689,c) Species returns,All Regions,Species
Pink,1993,101856.8354815799,108669.85810228495,117095.0774219506,104520.55371685918,113276.03836168631,c) Species returns,All Regions,Species
Pink,1994,104158.93231727422,111212.63794246873,120107.59275285574,106927.06642791518,116055.5918623168,c) Species returns,All Regions,Species
Pink,1995,106786.32183146862,114030.02184181778,123018.63598057002,109450.50268802767,119230.88150593071,c) Species returns,All Regions,Species
Pink,1996,108802.2698006668,116503.95709072867,126658.39104920224,111867.9213190554,122156.0186128851,c) Species returns,All Regions,Species
Pink,1997,110867.24777780237,119271.973056118,130075.23742173357,114126.49238964345,125204.76613956905,c) Species returns,All Regions,Species
Pink,1998,112946.81588106911,121795.75234079399,132707.78465430773,116097.69904043392,128063.114541996,c) Species returns,All Regions,Species
Pink,1999,115011.30371284677,124084.65336081639,134933.95614441545,118168.55079608576,130432.27509353055,c) Species returns,All Regions,Species
Pink,2000,116935.93750039957,126068.95085113074,137007.03184979656,119965.50782668736,132422.83440794534,c) Species returns,All Regions,Species
Pink,2001,118816.96126716977,127989.13504347115,139198.25734793826,121781.42048069093,134281.61039779833,c) Species returns,All Regions,Species
Pink,2002,120185.10728596656,129039.49262686944,140568.19234454926,123462.33631490718,135402.46986704395,c) Species returns,All Regions,Species
Pink,2003,121515.20054870957,130261.11994528156,140965.38264284784,124906.74654347444,136591.03585756244,c) Species returns,All Regions,Species
Pink,2004,122501.14082318015,130880.53506526694,141824.677357468,125834.06150617302,137288.984728707,c) Species returns,All Regions,Species
Pink,2005,123244.01569776505,131700.4647625751,142766.35849471609,126365.19944112665,137772.46785787112,c) Species returns,All Regions,Species
Pink,2006,123128.15685332152,132265.50638615945,143255.09875539312,126850.02192769127,138314.96639991592,c) Species returns,All Regions,Species
Pink,2007,122877.17311615188,132643.26856624262,143888.06703841392,127086.67075790587,139107.30141918175,c) Species returns,All Regions,Species
Pink,2008,122618.89837405147,133146.83313481064,144413.52348500688,127313.43400158567,139529.26362368086,c) Species returns,All Regions,Species
Pink,2009,122561.88974374467,133634.11798028194,145261.75903878585,127510.85661210878,140154.49565238738,c) Species returns,All Regions,Species
Pink,2010,122515.95725487583,134595.1512523755,146996.51549154974,127473.68447227939,141173.8240134061,c) Species returns,All Regions,Species
Pink,2011,122722.52067469132,135477.3236166924,148498.28131077124,127722.50504129201,142810.5104024533,c) Species returns,All Regions,Species
Pink,2012,122824.09870013212,136184.09416124754,150998.45006978072,128281.21122972295,144696.17760695523,c) Species returns,All Regions,Species
Pink,2013,123246.1822298744,137646.6211842859,153710.77017445225,129056.93948963168,146695.80963568672,c) Species returns,All Regions,Species
Pink,2014,123796.03559820901,138940.51958658302,156735.3097644916,130011.33749776933,149618.7538189328,c) Species returns,All Regions,Species
Pink,2015,123869.39659809714,141275.64024554228,160207.77119170193,130628.39994448595,152688.40622311487,c) Species returns,All Regions,Species
Sockeye,1976,60624.735675398726,69318.8351358083,79149.9420951819,64472.13602607537,75010.60987441019,c) Species returns,All Regions,Species
Sockeye,1977,62105.1302997664,69774.8107802002,78695.09726761364,65536.4025111247,74899.49420725324,c) Species returns,All Regions,Species
Sockeye,1978,63595.282163065924,70312.30689546326,78606.10928353379,66509.18741290906,74997.93727206122,c) Species returns,All Regions,Species
Sockeye,1979,64673.104899916085,70912.56039635446,78415.90065386106,67489.60128528441,75072.73851451145,c) Species returns,All Regions,Species
Sockeye,1980,65598.24122225787,71487.15535199901,78266.50079320557,68247.87548808097,75560.73263920733,c) Species returns,All Regions,Species
Sockeye,1981,66349.13301631677,72006.7927087904,78401.17541095846,68729.5558840366,75599.71800364871,c) Species returns,All Regions,Species
Sockeye,1982,66843.72196193162,72322.55199086644,78529.40318991746,69102.39246985118,75746.12988090099,c) Species returns,All Regions,Species
Sockeye,1983,67184.99279357246,72497.48644694047,78523.6510264171,69347.96715450664,75932.54533964119,c) Species returns,All Regions,Species
Sockeye,1984,67483.33786231045,72566.11712968025,78510.54451090038,69535.69812628347,75957.89115076653,c) Species returns,All Regions,Species
Sockeye,1985,67546.71569631854,72538.8991441165,78438.07641380402,69642.98564155589,75943.08912884578,c) Species returns,All Regions,Species
Sockeye,1986,67567.00035288709,72559.8348781922,78302.16946127426,69641.28877703483,75981.22413206392,c) Species returns,All Regions,Species
Sockeye,1987,67716.24019584095,72716.53412592938,78157.33486483185,69624.1323391601,75817.82828197615,c) Species returns,All Regions,Species
Sockeye,1988,67820.80414944199,72933.05518905768,78082.99684028294,69549.79735617562,75803.88021616619,c) Species returns,All Regions,Species
Sockeye,1989,67994.50861447223,72930.29902635425,78065.5225825673,69704.9050188619,75923.77150142903,c) Species returns,All Regions,Species
Sockeye,1990,68058.75965733823,73004.61332695719,78130.36814417901,69855.7132995517,75875.31500119429,c) Species returns,All Regions,Species
Sockeye,1991,68123.45045395443,72931.15510785626,78267.81712192614,70030.00148301732,75900.97137343169,c) Species returns,All Regions,Species
Sockeye,1992,68224.5417900284,72908.30828290107,78197.46614672034,70058.82991344109,75869.37260295666,c) Species returns,All Regions,Species
Sockeye,1993,68388.76640976351,72823.92373353447,78154.42696922467,69985.40333664115,75821.0077260972,c) Species returns,All Regions,Species
Sockeye,1994,68275.78864773927,72720.50255096063,78096.74397886904,70016.61977576416,75740.82162166332,c) Species returns,All Regions,Species
